task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",4,8.9880295,26405,"[-1.898857831954956, 6.6824774742126465]","[-0.8670167922973633, 1.565242886543274]",20726,[-1.197025179862976],[-0.8295590281486511],-8.397949,-11.757977,correct,True,-16.795898,-11.757977,intuitive,False,-12.459809,-11.757977,intuitive,False,8.756826,6237,"[1.646047830581665, 9.026440620422363]","[1.2202712297439575, 2.9270076751708984]",9368,[1.2065614461898804],[-1.5608751773834229],-6.5346913,-10.7674675,correct,True,-13.069383,-10.7674675,intuitive,False,-10.327981,-10.7674675,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",5,8.68615,28709,"[-1.9346301555633545, 6.548032283782959]","[-1.4298330545425415, 3.0104658603668213]",25590,[-1.3762911558151245],[0.8156565427780151],-8.801756,-12.458438,correct,True,-17.603512,-12.458438,intuitive,False,-13.016777,-12.458438,intuitive,False,8.708358,4754,"[1.9116910696029663, 9.306478500366211]","[0.1659190058708191, 4.724418640136719]",16791,[0.34319522976875305],[1.8521350622177124],-6.4426985,-11.66901,correct,True,-12.885397,-11.66901,intuitive,False,-10.100514,-11.66901,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",6,7.577779,30337,"[-2.359004259109497, 6.9531402587890625]","[-1.7510883808135986, -0.31019681692123413]",21643,[-0.7567734718322754],[1.9347730875015259],-8.955986,-12.205198,correct,True,-17.911972,-12.205198,intuitive,False,-13.807429,-12.205198,intuitive,False,8.24922,8295,"[1.5939981937408447, 10.291911125183105]","[-3.156613826751709, 1.255523681640625]",12304,[1.0948721170425415],[0.37212568521499634],-6.2681694,-11.303673,correct,True,-12.536339,-11.303673,intuitive,False,-10.804546,-11.303673,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",7,8.8983555,31125,"[-2.950289011001587, 5.851449966430664]","[1.108070969581604, 2.738884687423706]",9896,[0.4270073175430298],[0.15916204452514648],-9.580459,-10.80168,correct,True,-19.160917,-10.80168,intuitive,False,-14.178976,-10.80168,intuitive,False,8.592886,20832,"[0.09908202290534973, 8.97273063659668]","[1.7252815961837769, 2.481468915939331]",12261,[1.1040353775024414],[-3.5778582096099854],-7.5833335,-11.211195,correct,True,-15.166667,-11.211195,intuitive,False,-12.216148,-11.211195,intuitive,False,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",8,8.952503,26762,"[-1.7020435333251953, 6.445680141448975]","[-0.3814181983470917, 3.0497212409973145]",9493,[0.4317052960395813],[2.3239779472351074],-8.590038,-10.78381,correct,True,-17.180077,-10.78381,intuitive,False,-12.917558,-10.78381,intuitive,False,8.913144,11980,"[0.7280091643333435, 9.105377197265625]","[0.9418401122093201, 1.2763866186141968]",21542,[-0.35616880655288696],[2.509862184524536],-6.918213,-12.151263,correct,True,-13.836426,-12.151263,intuitive,False,-11.067085,-12.151263,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",9,9.120106,29808,"[-1.7133431434631348, 7.014418125152588]","[4.076127052307129, 1.7683048248291016]",6817,[1.5735838413238525],[-1.1504331827163696],-8.703596,-10.354524,correct,True,-17.407192,-10.354524,intuitive,False,-13.641451,-10.354524,intuitive,False,8.826144,10763,"[0.9751866459846497, 8.992321014404297]","[1.109930396080017, 3.6808621883392334]",14480,[0.5527400970458984],[-1.2134509086608887],-6.825966,-11.364891,correct,True,-13.651932,-11.364891,intuitive,False,-10.942445,-11.364891,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",10,8.909262,13824,"[0.43737226724624634, 7.1685285568237305]","[-1.834540843963623, -1.9308280944824219]",10002,[0.8946520686149597],[-0.7644950151443481],-7.4905086,-10.845221,correct,True,-14.981017,-10.845221,intuitive,False,-11.3025,-10.845221,intuitive,False,8.496716,5860,"[1.2768495082855225, 9.802406311035156]","[0.4044002592563629, 1.5046340227127075]",15198,[0.09162386506795883],[-0.5079308152198792],-6.1624017,-11.501266,correct,True,-12.324803,-11.501266,intuitive,False,-10.31604,-11.501266,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",11,8.853897,22250,"[-0.5379353165626526, 5.971656322479248]","[1.8343207836151123, -0.12522147595882416]",13763,[0.4413791000843048],[0.3672620952129364],-8.495462,-11.312121,correct,True,-16.990925,-11.312121,intuitive,False,-12.291436,-11.312121,intuitive,False,8.677572,6766,"[1.3306506872177124, 9.397392272949219]","[0.09382425248622894, 3.891958713531494]",18701,[-0.07913469523191452],[0.43257448077201843],-6.6064324,-11.843505,correct,True,-13.212865,-11.843505,intuitive,False,-10.43372,-11.843505,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",12,8.401201,12295,"[0.39486387372016907, 5.2444281578063965]","[4.431484222412109, 4.821862697601318]",10555,[0.6030834913253784],[0.14086416363716125],-8.413184,-11.058455,correct,True,-16.826368,-11.058455,intuitive,False,-11.266675,-11.058455,intuitive,False,8.112896,7466,"[1.2197492122650146, 10.431936264038086]","[3.4467854499816895, 3.2028961181640625]",17367,[0.079252690076828],[-2.1269001960754395],-6.1334705,-11.800501,correct,True,-12.266941,-11.800501,intuitive,False,-10.660004,-11.800501,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",13,8.297977,1374,"[2.5774762630462646, 6.995497703552246]","[-1.147519588470459, 4.207183837890625]",10480,[0.639543890953064],[-0.21338966488838196],-6.6645164,-11.113425,correct,True,-13.329033,-11.113425,intuitive,False,-9.175492,-11.113425,correct,True,8.418892,2022,"[2.303349494934082, 11.199837684631348]","[-1.2498136758804321, 2.588608741760254]",23454,[-0.6676163673400879],[-0.8232165575027466],-5.2981405,-12.437,correct,True,-10.596281,-12.437,correct,True,-9.466034,-12.437,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",14,8.206827,5039,"[1.7671328783035278, 8.46494197845459]","[1.7200242280960083, 2.39709210395813]",14357,[0.4739248752593994],[0.19070230424404144],-6.71558,-11.590943,correct,True,-13.43116,-11.590943,intuitive,False,-10.297735,-11.590943,correct,True,7.8743043,3456,"[1.755513072013855, 11.237289428710938]","[-0.09795893728733063, 1.865139126777649]",24209,[-0.8716473579406738],[1.1036007404327393],-5.438741,-12.624081,correct,True,-10.877482,-12.624081,correct,True,-9.99692,-12.624081,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",15,5.4064236,1996,"[2.4443414211273193, 9.255695343017578]","[5.120624542236328, 6.423949241638184]",12788,[0.5233436226844788],[8.369696617126465],-6.200116,-12.055138,correct,True,-12.400232,-12.055138,intuitive,False,-10.13414,-12.055138,correct,True,7.7450776,5435,"[1.5927190780639648, 11.311323165893555]","[1.777850866317749, 6.289240837097168]",22559,[-0.44742831587791443],[-0.5371766090393066],-5.6251307,-12.471448,correct,True,-11.250261,-12.471448,correct,True,-10.4313,-12.471448,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",16,4.6974907,135,"[4.807078838348389, 11.284435272216797]","[0.28491270542144775, 6.847256660461426]",105,[5.007789134979248],[-1.6174702644348145],-4.5065913,-8.01813,correct,True,-9.013183,-8.01813,intuitive,False,-8.218841,-8.01813,intuitive,False,6.656251,2866,"[2.091482639312744, 12.415596008300781]","[2.8925788402557373, 5.212778568267822]",23383,[-0.601447343826294],[-0.24073201417922974],-5.3003774,-12.818036,correct,True,-10.600755,-12.818036,correct,True,-10.125106,-12.818036,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",17,6.3586802,138,"[4.4841837882995605, 13.287867546081543]","[-1.1151057481765747, 7.906956672668457]",300,[3.7809324264526367],[-1.84282386302948],-4.016671,-8.4380245,correct,True,-8.033342,-8.4380245,correct,True,-7.7347736,-8.4380245,correct,True,3.9292703,792,"[3.0228192806243896, 13.430328369140625]","[-0.7951411008834839, 6.482223987579346]",21927,[-0.5969706177711487],[-2.055020570755005],-5.1363115,-13.581992,correct,True,-10.272623,-13.581992,correct,True,-9.962202,-13.581992,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",18,5.240531,218,"[3.8808319568634033, 14.514753341674805]","[1.0531352758407593, 5.171383380889893]",587,[2.92636775970459],[7.468693256378174],-4.2239947,-9.352215,correct,True,-8.447989,-9.352215,correct,True,-8.397751,-9.352215,correct,True,4.026946,1003,"[2.6481130123138428, 14.378681182861328]","[-0.9257961511611938, 4.028289794921875]",24454,[-1.1233201026916504],[1.5831873416900635],-5.1236944,-13.939028,correct,True,-10.247389,-13.939028,correct,True,-10.167595,-13.939028,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",19,2.5566394,390,"[3.743516206741333, 14.351287841796875]","[1.4300793409347534, 9.61760425567627]",82,[5.569127559661865],[7.162184238433838],-5.2608523,-8.631017,correct,True,-10.521705,-8.631017,intuitive,False,-10.456629,-8.631017,intuitive,False,3.340972,1930,"[2.125300884246826, 14.34323787689209]","[3.063642740249634, 5.551441669464111]",19815,[-0.560876727104187],[-0.5135082006454468],-5.549991,-13.703676,correct,True,-11.099982,-13.703676,correct,True,-11.017499,-13.703676,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",20,1.9278705,352,"[3.9372830390930176, 15.91906452178955]","[6.718055725097656, 8.437079429626465]",23,[7.6630706787109375],[14.934764862060547],-5.4848046,-7.2259445,correct,True,-10.969609,-7.2259445,intuitive,False,-10.951733,-7.2259445,intuitive,False,2.3930984,838,"[2.7602298259735107, 14.808929443359375]","[1.0996543169021606, 5.9235029220581055]",20579,[-0.6440389156341553],[2.8554463386535645],-5.6641073,-14.685089,correct,True,-11.328215,-14.685089,correct,True,-11.28082,-14.685089,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",21,1.5993589,86,"[5.816331386566162, 16.965051651000977]","[4.593456745147705, 5.542698383331299]",4,[11.975102424621582],[12.110724449157715],-4.6350384,-3.1007016,intuitive,False,-9.270077,-3.1007016,intuitive,False,-9.259473,-3.1007016,intuitive,False,2.342212,973,"[2.7559597492218018, 15.254331588745117]","[0.3689059019088745, 7.012742042541504]",12657,[0.26367491483688354],[4.254550457000732],-5.925719,-14.292685,correct,True,-11.851438,-14.292685,correct,True,-11.8004,-14.292685,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",22,2.1006784,65,"[6.564740180969238, 16.876243591308594]","[5.724937438964844, 9.551158905029297]",1,[14.316842079162598],[5.914747714996338],-4.2862005,-0.8111046,intuitive,False,-8.572401,-0.8111046,intuitive,False,-8.563207,-0.8111046,intuitive,False,1.7577032,925,"[2.5137581825256348, 15.976877212524414]","[-0.5609357357025146, 12.16694450378418]",3123,[1.4827038049697876],[1.681492805480957],-6.052394,-13.116212,correct,True,-12.104788,-13.116212,correct,True,-12.085157,-13.116212,correct,True,The capital
capitals-recognition,36,state,Pennsylvania,Harrisburg,Philadelphia,,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,correct_first,True,"The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact,","The capital of Pennsylvania is either Harrisburg or Philadelphia. In fact, the capital of Pennsylvania is",23,2.1038218,43,"[7.575680255889893, 18.155437469482422]","[3.0843303203582764, 2.3821587562561035]",1,[14.56125259399414],[2.701144218444824],-3.7641907,-0.5385766,intuitive,False,-7.5283813,-0.5385766,intuitive,False,-7.524149,-0.5385766,intuitive,False,1.6417124,1753,"[2.170583724975586, 18.125539779663086]","[-0.036299001425504684, 0.7671887278556824]",2815,[1.7450311183929443],[-0.9465222954750061],-6.304256,-13.028918,correct,True,-12.608512,-13.028918,correct,True,-12.603366,-13.028918,correct,True,The capital
