task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,14,9.195359,1061,"[2.6098010540008545, 0.3381715714931488]","[0.3947575092315674, -0.03230905532836914]",14675,"[0.09580720961093903, 1.9949091672897339, 4.367146015167236, 0.6597447991371155]","[-1.3189611434936523, 2.114487886428833, 1.6967729330062866, -0.2777354419231415]",-10.028163,-9.601926,intuitive,False,-20.056326,-38.407703,correct,True,-8.797842,-11.311836,correct,True,8.324151,7781,"[1.1002914905548096, 0.890530526638031]","[0.6780761480331421, 0.41880157589912415]",14142,"[0.3730301856994629, 0.789717972278595, 7.698268413543701, 0.4223449230194092]","[-1.520788550376892, -1.366576075553894, 3.2015624046325684, 0.04152519628405571]",-10.817888,-9.337576,intuitive,False,-21.635777,-37.350304,correct,True,-10.717847,-11.445107,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,15,9.173261,871,"[2.629530191421509, 0.3155888319015503]","[1.990813136100769, -0.4431530237197876]",17972,"[-0.3533822000026703, 2.7123031616210938, 4.6159868240356445, 0.4783383309841156]","[0.13839824497699738, 0.757090151309967, 3.37458872795105, 0.6732052564620972]",-9.96456,-9.545272,intuitive,False,-19.92912,-38.181087,correct,True,-8.683618,-11.666531,correct,True,8.341179,6683,"[1.181024432182312, 0.9692533016204834]","[1.7377140522003174, -0.45851290225982666]",17101,"[-0.0036806087009608746, 0.33668825030326843, 8.125653266906738, 0.40934789180755615]","[-1.2672059535980225, 1.5806964635849, 4.29209566116333, -1.573412299156189]",-10.687793,-9.437988,intuitive,False,-21.375586,-37.751953,correct,True,-10.552761,-11.737466,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,16,9.159286,370,"[3.07255220413208, 0.13204318284988403]","[3.344963788986206, 0.12589208781719208]",15949,"[-0.27960941195487976, 2.8023297786712646, 5.208572864532471, 0.7372446060180664]","[2.704350709915161, -0.7941251993179321, -0.44656842947006226, 1.239727258682251]",-9.711599,-9.18343,intuitive,False,-19.423199,-36.73372,correct,True,-8.128441,-11.480602,correct,True,8.451084,4689,"[1.4899954795837402, 0.7105495929718018]","[0.23559460043907166, 0.7124262452125549]",19672,"[-0.2948557734489441, 0.8125261664390564, 8.445771217346191, -0.2865718901157379]","[2.374675750732422, 0.4302617907524109, 0.5058690309524536, 1.4010108709335327]",-10.541531,-9.414472,intuitive,False,-21.083061,-37.657887,correct,True,-10.169781,-11.954633,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,17,9.127778,74,"[4.082674026489258, 0.17184807360172272]","[-2.254424571990967, -1.666528582572937]",6698,"[0.7632133960723877, 2.4489383697509766, 4.9039387702941895, 1.2481319904327393]","[-0.2286628782749176, -0.9690060019493103, 1.4053542613983154, 2.0918633937835693]",-9.187307,-8.9222355,intuitive,False,-18.374615,-35.688942,correct,True,-7.0369053,-10.356365,correct,True,8.564522,4789,"[1.4553042650222778, 0.892083466053009]","[0.7848940491676331, -1.9554119110107422]",14337,"[0.2543718218803406, 0.8968517780303955, 8.533201217651367, 0.45144158601760864]","[-1.887564778327942, 0.7042712569236755, 1.0354433059692383, 0.8496019840240479]",-10.452199,-8.988596,intuitive,False,-20.904398,-35.954384,correct,True,-10.159245,-11.360177,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,18,9.086899,299,"[3.1917762756347656, -0.3486650586128235]","[-1.655897617340088, 0.5482637286186218]",7640,"[0.6586068272590637, 1.9935144186019897, 5.058384418487549, 2.026869297027588]","[-0.39682698249816895, 1.0559866428375244, 1.90439772605896, 0.19664229452610016]",-9.943472,-8.92177,intuitive,False,-19.886944,-35.68708,correct,True,-7.9730916,-10.50626,correct,True,8.59392,4461,"[1.5230903625488281, 0.27351370453834534]","[-0.27856358885765076, 0.19578899443149567]",18863,"[-0.19503898918628693, 1.0445008277893066, 8.449297904968262, 0.7559577226638794]","[2.744621753692627, 1.2836593389511108, -0.17343038320541382, 1.6506423950195312]",-10.726172,-8.969744,intuitive,False,-21.452345,-35.878975,correct,True,-10.0942545,-11.812384,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,19,8.957736,728,"[2.4714996814727783, -0.14726850390434265]","[0.9160974621772766, 0.7946631908416748]",7803,"[0.49208536744117737, 2.2415072917938232, 5.3597331047058105, 1.9646263122558594]","[0.020321689546108246, -2.9665558338165283, 0.6520600914955139, -0.7193261384963989]",-10.112911,-8.77431,intuitive,False,-20.225822,-35.09724,correct,True,-8.576432,-10.555845,correct,True,8.882865,4244,"[1.3999850749969482, 0.31454649567604065]","[2.6966195106506348, 2.7696235179901123]",11767,"[0.3704293966293335, 1.3417448997497559, 8.21030044555664, 1.3360778093338013]","[-0.6093811988830566, -1.5826483964920044, -1.416282057762146, -0.5331912636756897]",-10.632252,-8.55477,intuitive,False,-21.264503,-34.21908,correct,True,-9.970979,-11.000534,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,20,9.100293,563,"[2.628098487854004, 0.10058306157588959]","[3.802837371826172, -1.2205339670181274]",7942,"[0.4756239354610443, 1.0942797660827637, 5.292080402374268, 1.6449464559555054]","[0.5770102143287659, -2.394930362701416, -0.11763330549001694, -0.9807601571083069]",-9.962467,-9.154116,intuitive,False,-19.924934,-36.616463,correct,True,-8.380032,-10.532506,correct,True,8.944745,2665,"[1.8209203481674194, 0.9717564582824707]","[2.087317943572998, -1.0497066974639893]",13725,"[0.23813596367835999, 0.878187894821167, 7.604062557220459, 1.0890021324157715]","[0.6162086129188538, 0.29191485047340393, -0.32219430804252625, -0.29882460832595825]",-10.083085,-8.887388,intuitive,False,-20.16617,-35.549553,correct,True,-9.595854,-11.178638,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,21,9.122035,126,"[3.6108510494232178, -0.2441955804824829]","[-0.11450906842947006, 1.0161024332046509]",7261,"[0.6212230920791626, 0.2970215380191803, 5.057183742523193, 1.2919336557388306]","[-0.9514911770820618, -1.2337249517440796, 0.2887820601463318, -0.6430021524429321]",-9.656807,-9.480562,intuitive,False,-19.313614,-37.92225,correct,True,-7.4440966,-10.433725,correct,True,8.917447,1894,"[2.117246150970459, 0.66376793384552]","[0.8056426644325256, 0.32585519552230835]",13233,"[0.3435090184211731, 0.89622563123703, 7.13439416885376, 0.9554270505905151]","[-0.24784982204437256, 0.41736146807670593, -0.018042033538222313, -0.41110989451408386]",-10.172093,-9.060469,intuitive,False,-20.344187,-36.241875,correct,True,-9.361921,-11.135658,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,22,9.191414,238,"[3.38606858253479, 0.03866312652826309]","[0.7028149366378784, -1.7140390872955322]",10852,"[0.3262553811073303, -0.08255796879529953, 4.996816158294678, 1.0250890254974365]","[1.8848042488098145, 1.9497219324111938, 4.778650760650635, -1.6614043712615967]",-9.717655,-9.813841,correct,True,-19.43531,-39.255363,correct,True,-7.8028173,-10.862631,correct,True,8.815321,2007,"[2.1582653522491455, 0.7091016173362732]","[2.6262662410736084, 0.06986828148365021]",14720,"[0.2872024178504944, 0.9554266333580017, 6.989902496337891, 0.7735385894775391]","[1.3459056615829468, 1.9917778968811035, 5.261439323425293, 2.916907548904419]",-10.1957035,-9.19627,intuitive,False,-20.391407,-36.78508,correct,True,-9.434531,-11.305594,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,23,9.215072,246,"[3.400271415710449, -0.4256480932235718]","[2.8232851028442383, -0.9943452477455139]",7080,"[0.8447704911231995, 0.4838190972805023, 6.005551815032959, 0.42972099781036377]","[0.6637684106826782, 0.2551192045211792, 2.39553165435791, -0.9259154796600342]",-9.9993515,-9.549032,intuitive,False,-19.998703,-38.19613,correct,True,-7.8306646,-10.386166,correct,True,8.611749,1250,"[2.5613765716552734, 0.7108415365219116]","[4.178481578826904, 1.3351531028747559]",12169,"[0.5471948981285095, 1.3553575277328491, 8.2213716506958, 1.6541270017623901]","[0.2041807770729065, 0.7929884195327759, 2.518537759780884, -1.4554378986358643]",-10.027078,-8.5849495,intuitive,False,-20.054155,-34.339798,correct,True,-9.109602,-11.123783,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,24,9.229541,93,"[3.961054563522339, -0.6867954730987549]","[-1.627938985824585, 0.16228343546390533]",6282,"[0.9732393622398376, 0.5391145348548889, 6.3947954177856445, 0.15089797973632812]","[-0.3311920166015625, 0.410665363073349, -1.6383991241455078, 2.0319533348083496]",-9.779056,-9.46268,intuitive,False,-19.558111,-37.85072,correct,True,-7.2689457,-10.256762,correct,True,8.719009,389,"[3.304401397705078, 1.0230615139007568]","[-2.5049774646759033, -2.363191604614258]",11710,"[0.5688956379890442, 1.5172646045684814, 8.681185722351074, 1.0413824319839478]","[-0.41879910230636597, -0.02808215655386448, -1.848705530166626, 3.0961008071899414]",-9.433026,-8.572914,intuitive,False,-18.866053,-34.291656,correct,True,-8.307917,-11.043422,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,25,9.225328,274,"[3.3448312282562256, -0.5763928890228271]","[-0.6363022327423096, 1.2971781492233276]",7484,"[0.840263843536377, 0.643080472946167, 5.7734880447387695, 0.7287338972091675]","[-0.9822615385055542, 0.8603670001029968, -1.2427595853805542, 0.2600586712360382]",-10.11024,-9.498581,intuitive,False,-20.22048,-37.994324,correct,True,-7.933549,-10.438116,correct,True,8.500547,891,"[2.686142921447754, 0.3716164529323578]","[0.12520311772823334, -0.10386423766613007]",12046,"[0.46504610776901245, 1.4335898160934448, 7.827166557312012, 1.9801506996154785]","[-0.6523125171661377, 3.8127148151397705, 0.2957085967063904, 0.16396380960941315]",-10.074433,-8.567066,intuitive,False,-20.148867,-34.268265,correct,True,-8.913652,-11.134749,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,26,9.201904,389,"[3.02121901512146, -0.2002924084663391]","[-0.0895143672823906, -1.9146963357925415]",8770,"[0.5460643768310547, 0.8595409989356995, 5.367550373077393, 0.7818076610565186]","[1.589660882949829, 0.8279217481613159, 1.666058897972107, 1.7605561017990112]",-10.03126,-9.508258,intuitive,False,-20.06252,-38.03303,correct,True,-8.141529,-10.616683,correct,True,8.647053,928,"[2.6176764965057373, 0.3348751366138458]","[1.7284467220306396, -0.5704271197319031]",12877,"[0.32831814885139465, 2.2734906673431396, 7.820065498352051, 1.93162202835083]","[-0.39869755506515503, 2.408068895339966, 2.5285801887512207, 2.2011640071868896]",-10.023614,-8.313504,intuitive,False,-20.047228,-33.254017,correct,True,-8.902701,-11.1920595,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,27,9.169716,505,"[2.8621881008148193, -0.7372222542762756]","[-0.901688814163208, 0.07301751524209976]",6369,"[0.9103738069534302, 1.0528136491775513, 5.545374393463135, 1.1966787576675415]","[-0.05957958102226257, 0.31363290548324585, -0.5808241963386536, 0.41452354192733765]",-10.386489,-9.199448,intuitive,False,-20.772978,-36.79779,correct,True,-8.328317,-10.28013,correct,True,8.541847,672,"[2.8249380588531494, 0.19586242735385895]","[-1.7180746793746948, 0.5725882649421692]",13377,"[0.230098158121109, 2.7002243995666504, 8.352105140686035, 2.488355875015259]","[1.0226762294769287, -1.4689292907714844, 0.6383613348007202, -0.6528176069259644]",-9.955981,-7.927936,intuitive,False,-19.911963,-31.711744,correct,True,-8.690241,-11.285081,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,28,9.195697,871,"[2.51407790184021, -0.7020343542098999]","[0.08328168839216232, 1.1483824253082275]",6691,"[0.8531080484390259, 1.0953192710876465, 5.2296881675720215, 1.2492694854736328]","[1.4299570322036743, -1.0494464635849, 5.362372398376465, 0.09607754647731781]",-10.52118,-9.274551,intuitive,False,-21.04236,-37.098206,correct,True,-8.673771,-10.334742,correct,True,8.441897,1200,"[2.394378185272217, 0.31047600507736206]","[-0.8238424062728882, -0.089018315076828]",11485,"[0.41027480363845825, 2.2554028034210205, 8.21943187713623, 2.2130165100097656]","[-0.5225255489349365, -0.32381707429885864, 3.88858962059021, 2.3700759410858154]",-10.108821,-8.082042,intuitive,False,-20.217642,-32.328167,correct,True,-9.1170845,-11.101188,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,29,9.190554,852,"[2.415499687194824, -0.4192214012145996]","[1.719846487045288, 0.7370787858963013]",4485,"[1.1290931701660156, 0.8153179287910461, 6.245800495147705, 1.1898374557495117]","[-0.5877283215522766, 1.8006106615066528, 1.9884846210479736, -1.398274302482605]",-10.362434,-9.004544,intuitive,False,-20.724869,-36.018177,correct,True,-8.66815,-9.9545555,correct,True,7.556541,1626,"[2.072838544845581, 0.28262972831726074]","[0.96531081199646, 0.8229526281356812]",11691,"[0.27595824003219604, 2.1288247108459473, 8.836597442626953, 2.742642402648926]","[-1.6332699060440063, 1.0284336805343628, 1.45163094997406, 0.03929430991411209]",-10.315058,-7.8389587,intuitive,False,-20.630116,-31.355835,correct,True,-9.504345,-11.301226,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,30,9.225934,660,"[2.7203266620635986, -0.2162245362997055]","[1.3417328596115112, 2.255765199661255]",6078,"[0.967433750629425, 1.2044672966003418, 6.490218162536621, 0.8417589664459229]","[0.1226947233080864, -0.7507103681564331, 3.5564613342285156, 0.7591323852539062]",-10.232702,-9.052548,intuitive,False,-20.465405,-36.210194,correct,True,-8.47648,-10.229371,correct,True,7.7569523,1768,"[2.1363043785095215, 0.44346627593040466]","[-0.767001211643219, -1.1575247049331665]",15961,"[-0.06870953738689423, 2.256439447402954, 8.915877342224121, 2.67533540725708]","[-1.6952327489852905, 0.36042168736457825, 1.1635242700576782, 1.2431749105453491]",-10.230944,-7.9847584,intuitive,False,-20.461887,-31.939034,correct,True,-9.536052,-11.741066,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,31,9.199307,467,"[2.9265334606170654, 0.33889317512512207]","[0.9805198907852173, 1.882422924041748]",6058,"[0.96175616979599, 0.9922617673873901, 7.09812593460083, 0.9842603802680969]","[-0.725919783115387, 0.09990537166595459, 3.9778640270233154, -0.16093993186950684]",-9.840242,-8.892208,intuitive,False,-19.680485,-35.568832,correct,True,-8.2690935,-10.2338705,correct,True,7.9628234,2502,"[1.9013118743896484, 0.17416904866695404]","[0.5773173570632935, 1.0594687461853027]",19199,"[-0.37121427059173584, 2.2364206314086914, 8.77867317199707, 2.9158453941345215]","[0.6824278235435486, 0.5097030401229858, 4.364008903503418, -1.0860986709594727]",-10.440253,-8.00194,intuitive,False,-20.880507,-32.00776,correct,True,-9.764084,-12.03661,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,32,9.194887,432,"[2.997349262237549, 0.773260235786438]","[0.9038248062133789, -0.3057023882865906]",7636,"[0.7279838919639587, 0.9693495631217957, 7.619902610778809, 0.8803407549858093]","[-0.8767990469932556, -0.8535276651382446, -0.23499645292758942, 1.3168485164642334]",-9.592005,-8.921406,intuitive,False,-19.18401,-35.685623,correct,True,-8.203886,-10.47325,correct,True,8.063288,2257,"[1.9332664012908936, 0.38434839248657227]","[0.324883371591568, 0.546377956867218]",17498,"[-0.24064864218235016, 2.258790969848633, 9.399643898010254, 2.555845022201538]","[-3.880622386932373, 1.6637886762619019, 0.25221002101898193, -1.186772346496582]",-10.294737,-7.941763,intuitive,False,-20.589474,-31.767052,correct,True,-9.653972,-11.827887,correct,True,The capital
