task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",2,8.950598,1339,"[2.1952764987945557, 11.458829879760742]","[2.848356008529663, 2.531750440597534]",11687,"[-0.03578566387295723, 2.853576183319092, 5.6302924156188965, 8.281820297241211]","[-0.9865961074829102, 0.3731190860271454, -3.436939001083374, 2.104665517807007]",-4.980575,-7.7215815,correct,True,-9.96115,-30.886326,correct,True,-8.931171,-11.162233,correct,True,8.166924,28107,"[-1.6691950559616089, 9.672680854797363]","[-1.1386007070541382, 2.4643375873565674]",23810,"[-0.738086462020874, 2.5111660957336426, 5.170591354370117, 7.992534160614014]","[1.836619257926941, -0.6423470377922058, -1.4366074800491333, 1.7149081230163574]",-8.148148,-8.541696,correct,True,-16.296295,-34.166782,correct,True,-14.2200165,-13.288907,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",3,8.705404,546,"[2.891568899154663, 9.616917610168457]","[1.1754425764083862, 1.2273424863815308]",14949,"[-0.4447607398033142, 2.2532243728637695, 2.3480820655822754, 7.614562034606934]","[-0.6533744931221008, 4.488000558922067e-05, 1.6250824928283691, -2.3559374809265137]",-5.444953,-8.931695,correct,True,-10.889906,-35.72678,correct,True,-8.317224,-11.653553,correct,True,7.861868,28322,"[-1.75990891456604, 8.293387413024902]","[-0.10233660042285919, 2.0486128330230713]",15550,"[0.36086466908454895, 1.43000066280365, 3.3760945796966553, 7.116509437561035]","[3.811370611190796, 0.7497854828834534, 2.1607117652893066, -4.550357818603516]",-9.021027,-9.308132,correct,True,-18.042053,-37.23253,correct,True,-14.264979,-12.144205,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",4,8.560192,859,"[2.6861774921417236, 8.134641647338867]","[0.9876634478569031, -0.5510963201522827]",14611,"[-0.7289966940879822, 1.798851728439331, 2.734572649002075, 4.9689836502075195]","[-0.20059974491596222, 1.027504324913025, 0.5429728031158447, 4.884188175201416]",-6.1056585,-9.679464,correct,True,-12.211317,-38.717857,correct,True,-8.520454,-11.935629,correct,True,8.061558,26455,"[-1.4449214935302734, 7.339671611785889]","[0.09562629461288452, -0.3397167921066284]",4730,"[2.0511152744293213, 1.53367018699646, 3.842566728591919, 3.253718614578247]","[0.6798115372657776, -0.48956871032714844, 1.4387214183807373, 5.015290260314941]",-9.301289,-9.700735,correct,True,-18.602577,-38.80294,correct,True,-13.869427,-10.373389,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",5,8.713955,860,"[2.6379053592681885, 6.675930023193359]","[-1.1869112253189087, -0.9606340527534485]",14779,"[-0.6794410347938538, 1.9907604455947876, 2.709677219390869, 6.723457336425781]","[0.14991286396980286, 0.7424841523170471, 0.628859281539917, 4.295894622802734]",-6.80704,-9.233375,correct,True,-13.61408,-36.9335,correct,True,-8.524446,-11.841791,correct,True,8.143179,24939,"[-1.1084672212600708, 6.123703479766846]","[1.4050679206848145, 2.2343814373016357]",5506,"[1.9493470191955566, 1.0783498287200928, 3.939574718475342, 5.144474983215332]","[-2.3955795764923096, 1.5672662258148193, 0.9412172436714172, 4.883932113647461]",-9.740006,-9.249792,intuitive,False,-19.480013,-36.99917,correct,True,-13.593752,-10.535937,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",6,8.791892,3117,"[1.7216473817825317, 4.97855281829834]","[1.468224048614502, -1.2692220211029053]",15725,"[-0.5191617012023926, 2.0157549381256104, 2.7243857383728027, 7.71416711807251]","[-0.08476074784994125, -2.059368848800659, 2.814859390258789, 1.439199447631836]",-8.299269,-9.022793,correct,True,-16.598537,-36.09117,correct,True,-9.6771345,-11.917944,correct,True,8.304264,19995,"[-0.36041033267974854, 6.120401859283447]","[-0.4005516469478607, 0.611140251159668]",12687,"[0.6653198003768921, 1.7147411108016968, 4.211960792541504, 6.6358137130737305]","[1.2318150997161865, 1.1896376609802246, 0.70308917760849, 1.766096830368042]",-9.43571,-8.927367,intuitive,False,-18.87142,-35.70947,correct,True,-12.709915,-11.684184,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",7,8.634866,1783,"[2.221686840057373, 3.5827529430389404]","[-1.0080548524856567, -0.049415223300457]",14711,"[-0.492114394903183, 0.77182936668396, 4.175881862640381, 7.196519374847412]","[-3.2252843379974365, 0.8219873905181885, -0.9157776236534119, 1.356653094291687]",-8.620176,-9.00012,correct,True,-17.240353,-36.00048,correct,True,-9.162696,-11.876497,correct,True,8.421436,21288,"[-0.4707871377468109, 5.815224647521973]","[1.9857864379882812, -1.1857984066009521]",10257,"[1.0696625709533691, 2.081918239593506, 3.940575361251831, 6.228115081787109]","[-0.8188453316688538, -1.0677061080932617, -2.3763160705566406, 2.369919776916504]",-9.658619,-8.992013,intuitive,False,-19.317238,-35.968052,correct,True,-12.8202,-11.279749,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",8,8.253484,5024,"[1.435210108757019, 3.220381498336792]","[0.22723989188671112, -0.005795993376523256]",27082,"[-2.1554551124572754, 1.1351178884506226, 2.6678667068481445, 6.72604513168335]","[4.554614543914795, -0.8032411932945251, -0.4741540253162384, -3.0291476249694824]",-9.475364,-10.038191,correct,True,-18.950727,-40.152763,correct,True,-10.347677,-13.938343,correct,True,8.468683,16018,"[0.3424862325191498, 4.8577470779418945]","[0.4271983802318573, 0.3978218138217926]",13918,"[0.6321805715560913, 1.4748859405517578, 2.9231021404266357, 6.619632244110107]","[-1.3305931091308594, 0.6416347026824951, 1.1690324544906616, 1.1863105297088623]",-9.692041,-9.365914,intuitive,False,-19.384083,-37.463657,correct,True,-12.069688,-11.779993,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",9,8.041122,6826,"[1.357244849205017, 2.864616870880127]","[1.6189296245574951, -1.3151769638061523]",10801,"[0.6903981566429138, 0.48068660497665405, 2.2717339992523193, 4.799404144287109]","[-1.7921979427337646, 1.1470067501068115, 2.0878689289093018, 3.989342451095581]",-9.759012,-9.825134,correct,True,-19.518024,-39.300537,correct,True,-10.818312,-11.485158,correct,True,8.6133175,14839,"[0.4523143768310547, 4.494516372680664]","[0.4097314476966858, -0.03574855998158455]",17151,"[0.13430282473564148, 1.5942487716674805, 2.6915876865386963, 5.993295192718506]","[-2.232837438583374, -0.5062744617462158, 2.3245627880096436, -0.7808043360710144]",-9.70498,-9.524498,intuitive,False,-19.40996,-38.097992,correct,True,-11.845361,-12.163372,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",10,6.4611664,3376,"[2.0339205265045166, 1.4443159103393555]","[-1.0552383661270142, 2.2019903659820557]",16520,"[-0.3591480851173401, 1.0979706048965454, 3.2759957313537598, 6.018283367156982]","[1.8459817171096802, 1.060580849647522, 1.5694448947906494, -0.16909325122833252]",-10.232527,-9.295171,intuitive,False,-20.465054,-37.180683,correct,True,-10.257005,-12.650073,correct,True,8.663124,13071,"[0.5419411659240723, 3.9221692085266113]","[-1.2575708627700806, 1.3953837156295776]",21363,"[-0.5810821056365967, 1.222304105758667, 3.364741563796997, 5.5270094871521]","[-1.7486166954040527, 0.08397091180086136, -0.8834385871887207, -0.7649654150009155]",-9.949129,-9.670774,intuitive,False,-19.898258,-38.683098,correct,True,-11.559843,-12.682866,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",11,5.77371,6730,"[1.3324793577194214, 2.4525952339172363]","[-0.34190869331359863, 0.491946280002594]",10795,"[0.6176161766052246, 1.69422447681427, 3.8535149097442627, 5.562500476837158]","[0.311892569065094, 0.4288514256477356, -0.9218881726264954, -0.22317132353782654]",-10.2547655,-8.949944,intuitive,False,-20.509531,-35.799774,correct,True,-11.234386,-11.94925,correct,True,8.673617,15111,"[0.0793260782957077, 4.384242534637451]","[4.016674995422363, 1.7561436891555786]",23372,"[-1.090216875076294, 1.2125153541564941, 2.916003704071045, 4.91515588760376]","[-0.4069540500640869, 0.7047165632247925, 2.354154348373413, 1.127679705619812]",-9.655451,-9.939905,correct,True,-19.310902,-39.75962,correct,True,-11.814283,-12.983826,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",12,2.628725,7832,"[1.0738487243652344, 2.5187957286834717]","[0.674583911895752, 6.50255823135376]",9957,"[0.7185840010643005, 1.7380144596099854, 3.050177812576294, 5.243578910827637]","[0.7576550245285034, -2.595588445663452, -1.4726539850234985, 2.036607265472412]",-10.847256,-9.3716545,intuitive,False,-21.694511,-37.486618,correct,True,-12.391822,-12.747087,correct,True,8.690168,6956,"[1.2637476921081543, 4.744014263153076]","[1.5686243772506714, 5.6600847244262695]",23677,"[-1.152300238609314, 1.3813045024871826, 3.4508283138275146, 4.9261393547058105]","[-1.1885852813720703, 0.1373210847377777, -0.15366807579994202, 2.4912495613098145]",-8.852207,-9.811455,correct,True,-17.704414,-39.24582,correct,True,-10.590977,-13.007024,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",13,6.3253975,7928,"[1.2860301733016968, 5.278230667114258]","[-0.4138335585594177, 1.9087836742401123]",9549,"[1.0150322914123535, 0.4031919240951538, 2.0086300373077393, 5.444014549255371]","[2.9365148544311523, 2.4077911376953125, 0.9631537199020386, 1.55242121219635]",-9.017889,-9.750771,correct,True,-18.035778,-39.003082,correct,True,-11.387846,-11.658844,correct,True,8.474599,5391,"[1.7713192701339722, 6.622075080871582]","[-1.4242196083068848, 2.246142625808716]",26645,"[-1.5125139951705933, 1.391594409942627, 3.3033907413482666, 5.17102575302124]","[0.05052952095866203, 0.7966659069061279, 4.140558242797852, 3.3781938552856445]",-7.806822,-9.96718,correct,True,-15.613644,-39.86872,correct,True,-10.380809,-13.664642,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",14,6.0202937,8843,"[0.8994130492210388, 5.854372978210449]","[1.5269718170166016, 3.7180051803588867]",2177,"[2.54544734954834, 1.4196110963821411, 2.195295572280884, 5.653507709503174]","[2.2641403675079346, -0.7264642119407654, -3.9884893894195557, 11.707984924316406]",-8.883503,-9.010682,correct,True,-17.767006,-36.04273,correct,True,-11.6454735,-9.999439,intuitive,False,7.7647543,7891,"[1.2032642364501953, 6.808911323547363]","[1.789642572402954, 3.4124596118927]",25747,"[-1.4058098793029785, 1.5698100328445435, 4.462937355041504, 5.8518195152282715]","[-0.5472660660743713, 1.8214255571365356, 0.3717685639858246, 11.70156478881836]",-8.138073,-9.497645,correct,True,-16.276146,-37.99058,correct,True,-11.045216,-13.654289,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",15,4.448774,4664,"[1.5584479570388794, 6.836550712585449]","[2.802713394165039, 9.5977783203125]",727,"[3.398157835006714, 0.9661107063293457, -0.01858958601951599, 10.437213897705078]","[1.4810330867767334, 3.227452278137207, -0.5760834217071533, 1.8122929334640503]",-8.465782,-8.490159,correct,True,-16.931564,-33.960636,correct,True,-11.431618,-9.5919075,intuitive,False,6.6533637,4273,"[1.8028749227523804, 7.72044563293457]","[0.38147711753845215, 9.27655029296875]",24521,"[-1.3804547786712646, 2.246335506439209, 3.8768625259399414, 10.630823135375977]","[-0.7575656175613403, 1.326613187789917, 0.7760306000709534, 0.0806349366903305]",-7.3611875,-8.560351,correct,True,-14.722375,-34.241405,correct,True,-10.551091,-13.734422,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",16,3.7177484,2537,"[2.624243974685669, 10.577179908752441]","[2.993112564086914, 6.349527835845947]",1111,"[3.455207347869873, 2.514289379119873, -0.2737407386302948, 10.134089469909668]","[4.883478164672852, 1.3073512315750122, -0.016593940556049347, 1.7402693033218384]",-7.0796366,-8.461916,correct,True,-14.159273,-33.847664,correct,True,-11.060782,-10.229818,intuitive,False,4.252558,3843,"[1.7199431657791138, 10.70803451538086]","[1.6542439460754395, 2.808570623397827]",23570,"[-1.4942193031311035, 2.3887526988983154, 3.8665828704833984, 9.46934700012207]","[-0.7489186525344849, 1.5575147867202759, 5.557553768157959, -0.32062849402427673]",-6.7175713,-8.953151,correct,True,-13.4351425,-35.812603,correct,True,-11.283025,-14.4971895,correct,True,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",17,3.5563035,891,"[3.656175374984741, 12.034650802612305]","[2.2960076332092285, 5.9990434646606445]",162,"[5.2031121253967285, 2.8048980236053467, -0.24773135781288147, 10.27078914642334]","[0.7541710734367371, 3.5387864112854004, 5.418309211730957, 5.8805975914001465]",-5.9796653,-8.008463,correct,True,-11.959331,-32.03385,correct,True,-10.13418,-8.587243,intuitive,False,3.1970193,2253,"[2.120804786682129, 10.41842269897461]","[-0.7200466394424438, 6.228546142578125]",22672,"[-1.5878101587295532, 2.785491704940796, 5.645968437194824, 9.317953109741211]","[-0.6492404937744141, 3.530186176300049, 3.7387282848358154, 7.769887924194336]",-7.44573,-8.592543,correct,True,-14.89146,-34.37017,correct,True,-11.236375,-14.94499,correct,True,The capital
